lat,lon,time,spatial_ref,tmax
16.5,76.5,1951-07-28,0,30.209999084472656
16.5,76.5,1951-07-29,0,31.309999465942383
16.5,76.5,1951-07-30,0,30.6200008392334
16.5,76.5,1951-07-31,0,29.09000015258789
16.5,76.5,1951-08-01,0,27.809999465942383
16.5,76.5,1951-08-02,0,29.93000030517578
16.5,76.5,1951-08-03,0,30.889999389648438
16.5,76.5,1951-08-04,0,29.649999618530273
16.5,76.5,1951-08-05,0,28.969999313354492
16.5,76.5,1951-08-06,0,29.59000015258789
16.5,76.5,1951-08-07,0,29.100000381469727
16.5,76.5,1951-08-08,0,28.030000686645508
16.5,76.5,1951-08-09,0,29.389999389648438
16.5,76.5,1951-08-10,0,30.93000030517578
16.5,76.5,1951-08-11,0,31.520000457763672
16.5,76.5,1951-08-12,0,31.079999923706055
16.5,76.5,1951-08-13,0,30.989999771118164
16.5,76.5,1951-08-14,0,31.6200008392334
16.5,76.5,1951-08-15,0,32.13999938964844
16.5,76.5,1951-08-16,0,31.729999542236328
16.5,76.5,1951-08-17,0,30.530000686645508
16.5,76.5,1951-08-18,0,30.030000686645508
16.5,76.5,1951-08-19,0,31.049999237060547
16.5,76.5,1951-08-20,0,31.889999389648438
16.5,76.5,1951-08-21,0,33.09000015258789
16.5,76.5,1951-08-22,0,31.65999984741211
16.5,76.5,1951-08-23,0,30.559999465942383
16.5,76.5,1951-08-24,0,30.360000610351562
16.5,76.5,1951-08-25,0,31.280000686645508
16.5,76.5,1951-08-26,0,32.09000015258789
16.5,76.5,1951-08-27,0,32.150001525878906
16.5,76.5,1951-08-28,0,32.380001068115234
16.5,76.5,1951-08-29,0,30.610000610351562
16.5,76.5,1951-08-30,0,31.950000762939453
16.5,76.5,1951-08-31,0,30.65999984741211
16.5,76.5,1951-09-01,0,30.979999542236328
16.5,76.5,1951-09-02,0,30.600000381469727
16.5,76.5,1951-09-03,0,31.81999969482422
16.5,76.5,1951-09-04,0,31.81999969482422
16.5,76.5,1951-09-05,0,30.540000915527344
16.5,76.5,1951-09-06,0,28.280000686645508
16.5,76.5,1951-09-07,0,27.719999313354492
16.5,76.5,1951-09-08,0,29.6299991607666
16.5,76.5,1951-09-09,0,31.440000534057617
16.5,76.5,1951-09-10,0,31.450000762939453
16.5,76.5,1951-09-11,0,31.139999389648438
16.5,76.5,1951-09-12,0,30.18000030517578
16.5,76.5,1951-09-13,0,31.1299991607666
16.5,76.5,1951-09-14,0,32.470001220703125
16.5,76.5,1951-09-15,0,33.13999938964844
16.5,76.5,1951-09-16,0,34.040000915527344
16.5,76.5,1951-09-17,0,34.189998626708984
16.5,76.5,1951-09-18,0,33.310001373291016
16.5,76.5,1951-09-19,0,32.970001220703125
16.5,76.5,1951-09-20,0,33.0099983215332
16.5,76.5,1951-09-21,0,33.90999984741211
16.5,76.5,1951-09-22,0,32.959999084472656
16.5,76.5,1951-09-23,0,33.36000061035156
16.5,76.5,1951-09-24,0,33.79999923706055
16.5,76.5,1951-09-25,0,33.790000915527344
16.5,76.5,1951-09-26,0,33.060001373291016
16.5,76.5,1951-09-27,0,33.2599983215332
16.5,76.5,1951-09-28,0,32.099998474121094
16.5,76.5,1951-09-29,0,32.650001525878906
16.5,76.5,1951-09-30,0,30.540000915527344
16.5,76.5,1951-10-01,0,29.489999771118164
16.5,76.5,1951-10-02,0,28.100000381469727
16.5,76.5,1951-10-03,0,28.6200008392334
16.5,76.5,1951-10-04,0,29.1299991607666
16.5,76.5,1951-10-05,0,30.34000015258789
16.5,76.5,1951-10-06,0,32.119998931884766
16.5,76.5,1951-10-07,0,32.83000183105469
16.5,76.5,1951-10-08,0,32.91999816894531
16.5,76.5,1951-10-09,0,32.70000076293945
16.5,76.5,1951-10-10,0,33.72999954223633
16.5,76.5,1951-10-11,0,33.79999923706055
16.5,76.5,1951-10-12,0,33.61000061035156
16.5,76.5,1951-10-13,0,33.93000030517578
16.5,76.5,1951-10-14,0,33.849998474121094
16.5,76.5,1951-10-15,0,33.11000061035156
16.5,76.5,1951-10-16,0,31.84000015258789
16.5,76.5,1951-10-17,0,31.5
16.5,76.5,1951-10-18,0,31.6299991607666
16.5,76.5,1951-10-19,0,31.209999084472656
16.5,76.5,1951-10-20,0,32.59000015258789
16.5,76.5,1951-10-21,0,31.700000762939453
16.5,76.5,1951-10-22,0,32.72999954223633
16.5,76.5,1951-10-23,0,33.22999954223633
16.5,76.5,1951-10-24,0,33.27000045776367
16.5,76.5,1951-10-25,0,33.38999938964844
16.5,76.5,1951-10-26,0,32.66999816894531
16.5,76.5,1951-10-27,0,32.119998931884766
16.5,76.5,1951-10-28,0,31.799999237060547
16.5,76.5,1951-10-29,0,32.369998931884766
16.5,76.5,1951-10-30,0,31.520000457763672
16.5,76.5,1951-10-31,0,32.400001525878906
16.5,76.5,1951-11-01,0,31.239999771118164
16.5,76.5,1951-11-02,0,31.030000686645508
16.5,76.5,1951-11-03,0,32.04999923706055
16.5,76.5,1951-11-04,0,31.059999465942383
16.5,76.5,1951-11-05,0,31.209999084472656
16.5,76.5,1951-11-06,0,31.1200008392334
16.5,76.5,1951-11-07,0,31.06999969482422
16.5,76.5,1951-11-08,0,31.989999771118164
16.5,76.5,1951-11-09,0,31.43000030517578
16.5,76.5,1951-11-10,0,31.860000610351562
16.5,76.5,1951-11-11,0,31.489999771118164
16.5,76.5,1951-11-12,0,30.959999084472656
16.5,76.5,1951-11-13,0,29.760000228881836
16.5,76.5,1951-11-14,0,29.6299991607666
16.5,76.5,1951-11-15,0,30.959999084472656
16.5,76.5,1951-11-16,0,30.770000457763672
16.5,76.5,1951-11-17,0,30.290000915527344
16.5,76.5,1951-11-18,0,30.219999313354492
16.5,76.5,1951-11-19,0,30.93000030517578
16.5,76.5,1951-11-20,0,31.200000762939453
16.5,76.5,1951-11-21,0,31.610000610351562
16.5,76.5,1951-11-22,0,30.989999771118164
16.5,76.5,1951-11-23,0,32.08000183105469
16.5,76.5,1951-11-24,0,29.690000534057617
16.5,76.5,1951-11-25,0,30.459999084472656
16.5,76.5,1951-11-26,0,32.0
16.5,76.5,1951-11-27,0,32.56999969482422
16.5,76.5,1951-11-28,0,31.610000610351562
16.5,76.5,1951-11-29,0,31.389999389648438
16.5,76.5,1951-11-30,0,30.40999984741211
16.5,76.5,1951-12-01,0,30.309999465942383
16.5,76.5,1951-12-02,0,30.209999084472656
16.5,76.5,1951-12-03,0,29.760000228881836
16.5,76.5,1951-12-04,0,28.56999969482422
16.5,76.5,1951-12-05,0,27.8799991607666
16.5,76.5,1951-12-06,0,28.100000381469727
16.5,76.5,1951-12-07,0,27.290000915527344
16.5,76.5,1951-12-08,0,27.729999542236328
16.5,76.5,1951-12-09,0,28.709999084472656
16.5,76.5,1951-12-10,0,28.190000534057617
16.5,76.5,1951-12-11,0,29.030000686645508
16.5,76.5,1951-12-12,0,30.030000686645508
16.5,76.5,1951-12-13,0,30.1299991607666
16.5,76.5,1951-12-14,0,31.0
16.5,76.5,1951-12-15,0,30.290000915527344
16.5,76.5,1951-12-16,0,29.8700008392334
16.5,76.5,1951-12-17,0,29.829999923706055
16.5,76.5,1951-12-18,0,29.790000915527344
16.5,76.5,1951-12-19,0,29.600000381469727
16.5,76.5,1951-12-20,0,29.420000076293945
16.5,76.5,1951-12-21,0,29.3799991607666
16.5,76.5,1951-12-22,0,28.530000686645508
16.5,76.5,1951-12-23,0,28.200000762939453
16.5,76.5,1951-12-24,0,27.260000228881836
16.5,76.5,1951-12-25,0,27.510000228881836
16.5,76.5,1951-12-26,0,29.170000076293945
16.5,76.5,1951-12-27,0,29.15999984741211
16.5,76.5,1951-12-28,0,29.350000381469727
16.5,76.5,1951-12-29,0,29.34000015258789
16.5,76.5,1951-12-30,0,29.399999618530273
16.5,76.5,1951-12-31,0,29.440000534057617
16.5,76.5,1952-01-01,0,29.350000381469727
16.5,76.5,1952-01-02,0,29.209999084472656
16.5,76.5,1952-01-03,0,29.139999389648438
16.5,76.5,1952-01-04,0,29.290000915527344
16.5,76.5,1952-01-05,0,29.3799991607666
16.5,76.5,1952-01-06,0,29.5
16.5,76.5,1952-01-07,0,29.479999542236328
16.5,76.5,1952-01-08,0,30.579999923706055
16.5,76.5,1952-01-09,0,30.969999313354492
16.5,76.5,1952-01-10,0,31.93000030517578
16.5,76.5,1952-01-11,0,31.860000610351562
16.5,76.5,1952-01-12,0,31.559999465942383
16.5,76.5,1952-01-13,0,31.8799991607666
16.5,76.5,1952-01-14,0,31.489999771118164
16.5,76.5,1952-01-15,0,31.8700008392334
16.5,76.5,1952-01-16,0,32.2599983215332
16.5,76.5,1952-01-17,0,32.40999984741211
16.5,76.5,1952-01-18,0,31.389999389648438
16.5,76.5,1952-01-19,0,31.149999618530273
16.5,76.5,1952-01-20,0,31.110000610351562
16.5,76.5,1952-01-21,0,30.34000015258789
16.5,76.5,1952-01-22,0,30.489999771118164
16.5,76.5,1952-01-23,0,30.56999969482422
16.5,76.5,1952-01-24,0,30.15999984741211
16.5,76.5,1952-01-25,0,30.579999923706055
16.5,76.5,1952-01-26,0,29.75
16.5,76.5,1952-01-27,0,28.510000228881836
16.5,76.5,1952-01-28,0,29.389999389648438
16.5,76.5,1952-01-29,0,28.200000762939453
16.5,76.5,1952-01-30,0,28.309999465942383
16.5,76.5,1952-01-31,0,29.40999984741211
16.5,76.5,1952-02-01,0,30.040000915527344
16.5,76.5,1952-02-02,0,29.260000228881836
16.5,76.5,1952-02-03,0,28.309999465942383
16.5,76.5,1952-02-04,0,31.700000762939453
16.5,76.5,1952-02-05,0,32.59000015258789
16.5,76.5,1952-02-06,0,33.2599983215332
16.5,76.5,1952-02-07,0,33.41999816894531
16.5,76.5,1952-02-08,0,33.38999938964844
16.5,76.5,1952-02-09,0,33.209999084472656
16.5,76.5,1952-02-10,0,31.0
16.5,76.5,1952-02-11,0,32.40999984741211
16.5,76.5,1952-02-12,0,32.279998779296875
16.5,76.5,1952-02-13,0,33.5099983215332
16.5,76.5,1952-02-14,0,33.939998626708984
16.5,76.5,1952-02-15,0,34.040000915527344
16.5,76.5,1952-02-16,0,34.06999969482422
16.5,76.5,1952-02-17,0,33.59000015258789
16.5,76.5,1952-02-18,0,32.7400016784668
16.5,76.5,1952-02-19,0,34.0
16.5,76.5,1952-02-20,0,34.2599983215332
16.5,76.5,1952-02-21,0,34.540000915527344
16.5,76.5,1952-02-22,0,33.84000015258789
16.5,76.5,1952-02-23,0,34.459999084472656
16.5,76.5,1952-02-24,0,33.130001068115234
16.5,76.5,1952-02-25,0,33.47999954223633
16.5,76.5,1952-02-26,0,33.439998626708984
16.5,76.5,1952-02-27,0,34.279998779296875
16.5,76.5,1952-02-28,0,34.619998931884766
16.5,76.5,1952-02-29,0,34.220001220703125
16.5,76.5,1952-03-01,0,34.29999923706055
16.5,76.5,1952-03-02,0,33.93000030517578
16.5,76.5,1952-03-03,0,33.31999969482422
16.5,76.5,1952-03-04,0,34.189998626708984
16.5,76.5,1952-03-05,0,35.02000045776367
16.5,76.5,1952-03-06,0,36.040000915527344
16.5,76.5,1952-03-07,0,36.15999984741211
